 	mecr_fc	mecr_bh	
Dctd	0.5525996555945282	0.05384046830562769	
Brd3	-0.03360381852676325	0.4804209670987323	
Lsm14a	-0.05352575263277897	0.3965197363782052	
Bbs7	0.33035236914821065	0.0003298453144941175	
Pphln1	-0.26237369195550153	0.0005651959936917042	
Otud6b	-0.2639345033435501	0.0018624343556024273	
Anapc10	0.0884903992020908	0.5176085207605982	
Cchcr1	0.06548286124932425	0.4130876069848001	
Manba	-0.22008340091781944	0.003912456002607666	
Fbxo18	0.179335464097816	0.20635170516570847	
Plcd3	-0.19588963159385864	0.020080051344460115	
Rell1	-0.6727947153187491	0.000380976289714055	
Agfg1	-0.25457231394124213	0.0014111464922400168	
Trappc12	-0.08340305361781859	0.17626733712823525	
Mrpl38	0.014314634678132994	0.8642728087019199	
Lurap1l	-0.06403794571895409	0.5164730161441181	
Slc38a1	-0.289155042076638	0.08569217454911601	
Commd9	-0.3901947832148302	0.0018489278478472462	
Chchd7	-0.30136836910576037	0.030503206810501175	
Brox	0.2002017663583032	0.0009802863338416595	
Znf668	0.1043502346083278	0.38394037915190093	
Paf1	0.04690798091145235	0.21860670180663117	
Alkbh6	0.7529088494687366	0.00005568903768634758	
Ipo11	0.009267267538262614	0.8586277884504483	
Phf13	-0.24959170750950943	0.08013016597685797	
Obfc1	-0.2262459630033586	0.007224212366377182	
Rnf219	0.10655992428747992	0.15640816715267272	
Mrpl47	0.083682028954385	0.3399556480472188	
Ccm2	-0.4115444557605242	0.0002036090806959457	
Prpf39	0.22879757651932783	0.0007569288072306364	
Ncapd2	0.19508020416864938	0.0821269017426938	
Ddx52	0.402358314064135	0.04852584779757253	
Nsl1	0.26105997043416157	0.00008618036781995209	
Matr3	0.14015023548203995	0.0518919291900392	
Champ1	0.20802081692328678	0.0038201851112729733	
Inpp5b	0.22237054939063114	0.07822585447442859	
Kin	-0.020996436664628026	0.7494327847170967	
Cbr3	0.8466438730717059	0.0010908336476921781	
Pigu	0.5586378206320538	0.11491587093684975	
Ddx18	0.4024312701411477	0.024003564847374675	
Fanci	0.2889111481163783	0.0014874289498696396	
Acad10	-0.11544979267256587	0.5389903232465292	
Amotl2	0.20574745379487056	0.09347871510749163	
Dennd1a	-0.07910456752238068	0.6468244334569431	
FRRS1	-0.30555716271210875	0.12245304036439139	
Cdk5rap2	-0.29231394393972016	0.0028248685272243656	
Plcl2	0.2592149990503955	0.13845294285007423	
Mnd1	0.05285158381178137	0.6483085325237075	
Hscb	0.9591616934109806	0.0006264567912341497	
Trpt1	0.34660476559478687	0.07363112790681112	
Mepce	0.43791560933978646	0.0000791121729868712	
Fbxo45	-0.5947898155171544	0.0009188089629355697	
Lzic	-0.5056346589157773	0.009383155103447834	
Swi5	-0.889644042450008	1.4611934355912758e-9	
Ahi1	0.6504579699730741	0.010157456742341245	
Vrk3	-0.7170200826339228	0.0003042421403204771	
Appl2	-0.4139736653756087	0.009360264888152938	
Appl1	-0.2909541868640741	0.006209734597061051	
Glcci1	-0.29515279453491794	0.18034775442778275	
Ndufs8	-0.01989806291972248	0.8316811421593717	
Znf131	0.41132391313098365	0.0014521490699930025	
Agpat2	0.6947210865447622	0.05767590192437766	
Optn	-0.11287295582901129	0.5563535647926727	
Bre	0.14203247316460543	0.0006448393213369526	
Casc3	-0.08115264970496719	0.6004388493577205	
Irf2bpl	-0.28716178535061815	0.00942149214490522	
Pom121	0.5520540613917867	0.03498978310660672	
Stxbp5	-0.8157302955467737	0.000037918421078113524	
Polb	-0.3116747824842661	0.000006979628549628928	
Pitrm1	0.1874007762042452	0.07704869081529513	
Abca8b	-0.008467511451137362	0.9060804643071947	
Mta1	0.00016266495030195003	0.9977854335518903	
Alms1	0.13569676033628852	0.5915543913979124	
Abhd11	-0.20105241346751188	0.19581008025960028	
Ablim1	0.3806704550210813	0.25089295713851584	
Arhgef6	-0.0009916134090851012	0.9806174281786448	
Mkl1	0.5205756566415745	0.0051432357607237	
Pank1	0.37651669294505663	0.0012291261639882213	
Ddx54	0.3710072094864147	0.08447026328255121	
Svil	0.48037937986722773	0.0014709285560350063	
Pof1b	-0.19556786795903802	0.565418658286136	
Commd1	-0.2335913833400844	0.03820256320247681	
Wdr33	-0.3247495211527572	0.0008410306899736223	
Dlgap5	0.09774900597707412	0.3847926512929725	
Agpat4	-0.10568924481667276	0.7489169766956528	
Apoa1bp	0.3569870152023103	0.0005986413563667921	
Sf3a1	-0.05963908348021745	0.3704889265167088	
KRT78	-0.07174573019434817	0.8091433617522192	
Dcaf8	0.1689744427313416	0.011973688404961448	
Ahsa2	-0.5103558519852026	0.0006127809915468333	
Hibch	0.29417241437457214	0.000029584628465357097	
Flcn	-0.12486080471422106	0.20192904245841503	
Acat1	0.553164518688466	0.00007679122193158725	
Asun	0.18101274640197404	0.017938725843381933	
Haus3	-0.22484298395339483	0.004163945847607211	
Eif3l	0.11177669657733091	0.01656735552072011	
Tspan14	-0.7194015763540752	0.001307316860801637	
Sf3b4	-0.01846903741478079	0.720438735861068	
Tprkb	0.11218858998433505	0.16774446608401264	
Mapre2	-0.4513695126683281	0.023377228830933367	
Mbnl3	0.26398534312512273	0.3598427247944638	
Aimp2	-0.08388046828038244	0.20897688958032953	
Bloc1s5	-0.20206954720838274	0.09277188007508796	
Blmh	-0.1405199941897893	0.08185472018508184	
Ict1	0.1530584508447434	0.13659184966602206	
Gspt1	0.1360272627406264	0.17478681125585255	
Gale	-1.4251069122471482	0.000010138814924172133	
Zwilch	0.14936688966204759	0.04792261962717508	
Bfar	-0.21987217553734276	0.43408505594891555	
Gtse1	0.26890362250941957	0.0010404685027086604	
Suox	0.33342930549202077	0.027330168886849866	
B4galt7	0.05019146960148634	0.6062861504094017	
Golph3l	-0.4869162940909375	0.0009313779328248144	
Gtf2f2	-0.19008671811756203	0.005780603340821497	
Sumf1	-0.053674018583473	0.751939973327506	
Rbmx2	0.0641515864965397	0.18964601415244745	
Ilkap	-0.05474693629734905	0.3796955615661247	
Spns1	-0.3664532560350132	0.0002617683759852967	
Nup133	-0.05293145094237527	0.2713534812250944	
Gga1	-0.09092410966372322	0.1460174705490004	
Vps37b	0.12248228387745268	0.09821270040305176	
Ccdc137	0.3166347433839647	0.03273977727528733	
E2f4	-0.1737463895641445	0.23843426945624707	
Aamdc	0.05214229447460854	0.5931161780343703	
Iqsec1	0.1760422076877394	0.2513441937685226	
Znf768	0.016624117316453822	0.8945280360038287	
Eppk1	-0.27122963335523037	0.00037298514660448945	
Ndfip1	-0.49153753976417125	0.016746300416431475	
Cacul1	-0.3996114639139113	0.14283995486258882	
Sgpl1	-0.26485001243514017	0.5205526351427199	
Vps37c	-0.47827423558318394	0.00916003136836547	
Prelid1	0.12609482855297466	0.15574208832265127	
Flad1	0.1376657718035606	0.007277632020365771	
Sccpdh	0.6590511483576692	0.0032392806862410286	
Tmem119	-0.41096095909742186	0.12399206193131039	
Pttg1ip	-1.1940223420709772	2.2726695885024914e-8	
Apeh	0.019127712812506276	0.7876205622725587	
Bud13	0.3217459508888327	0.0010635564354729596	
Znfx1	0.4239444018517703	0.013314716376793484	
Bphl	0.4560607834403797	0.024098195501490435	
Zdhhc3	0.5159638648056208	0.002935013437918954	
Kbtbd4	-0.27159039194221907	0.0013557343050896416	
Ero1l	1.6314629093627477	0.0005752140982671433	
Dock7	-0.20097359545873736	0.00015989190713737748	
Stac2	-0.8180822356862856	0.014327323866242758	
Eif3c	0.09020669329163541	0.00011815027281058574	
Tmem234	0.5698146056696658	0.040395032017454376	
D8Ertd738e	1.0290356817110164	0.031475296913607606	
Fam129b	0.017257881583578858	0.7997602133769918	
Hyi	0.5096969968452724	0.07645555376053507	
Hid1	-0.029649330670420887	0.8442239896436574	
Rpp40	0.08551418450513701	0.3433727268773202	
Cmbl	-1.005567135479457	0.0000022647063278468918	
Pdlim2	0.5852765053884516	0.00030147574410240057	
Uqcr10	0.011217676771201194	0.894911444286785	
Zcchc9	-0.06872997262219394	0.3824396697919361	
Ubac2	0.6533128226807096	0.07661977991327214	
Kdelr3	0.01518665537587355	0.9197401193794884	
Hmces	0.05984403458903908	0.526810025946681	
Znf830	-0.4130095222525595	0.00015479885871662652	
Nudcd3	-0.1270352368512146	0.08777661401630459	
Dync1li1	0.31568049392220626	0.002961530721653507	
Stard7	-0.1313715133379287	0.5247934217297375	
Coq6	0.031138405503076415	0.720314755284573	
Mtss1	-0.5221161840974792	0.00015095692103540037	
Chmp7	-0.14648055274058105	0.33701668627721065	
Cog4	-0.24423976346789358	1.6227334648154942e-8	
Cgref1	2.1669830427443166	8.833762354372933e-9	
Tmed4	0.18384591048093935	0.1951035644237997	
Spg20	0.3207632957084809	0.005230746153730908	
Rnf121	0.15777571227433643	0.39380625351543047	
Phospho1	-1.2254069117575117	0.00009305948998262795	
Taf6l	-0.07158683417475832	0.4752870977223046	
Mrps18c	0.26701183633064846	0.028643275311166325	
Dnttip2	0.2582913776355998	0.003032853024802429	
Ccdc59	0.02045992768707582	0.7076788332147995	
Cirh1a	0.25811619733104024	0.061870288154051475	
Klhl25	-0.3059243447793915	0.018804712808419364	
Gfm2	0.35540737612623846	0.00001577542387114602	
Bst2	1.04182405472127	0.000709688057745289	
Pomt1	0.6966975854777939	0.0277483732445456	
Aagab	0.004105796004708674	0.9497619922914786	
Mtg1	0.03870902649099353	0.4537946758138181	
Actr8	-0.015577452042309089	0.8448823266869923	
Gtf3c5	-0.14987797254371402	0.014566402831049135	
Seh1l	0.20423365784947936	0.007871449763792757	
Ntmt1	-0.4748393203442101	0.00001541174527459552	
Nudt4	0.40536735911609767	0.000006685339017319345	
Iffo2	-0.9647215965945828	0.000003994681458762237	
Abhd6	-0.4217239465525285	0.08152010123596527	
Mcam	-0.8695311763311393	0.10889523149219683	
Ptrh2	0.24001326144196186	0.00653479683861879	
Vps18	0.11380235849288677	0.005424747788086553	
Exoc6	0.05571426275985865	0.38277917615272955	
Ubqln1	-0.3038885226904448	0.00453269408575197	
Gle1	0.3782294516047536	1.1395100560129286e-7	
Rfc3	0.21897063202364714	0.0361589736182251	
Pspc1	0.057220774377099055	0.4447736798119762	
Nupl1	0.08212591201482346	0.16173098072364936	
Ccdc12	-0.1700878247745387	0.030542651518271444	
Cdc16	-0.006034861110621214	0.9426534774804095	
Rab11fip5	0.33076094723516974	0.024916333730947527	
Igsf8	0.39927909799964306	0.0004552699638816524	
Commd5	-0.21209608752123407	0.03871887088021781	
Cdpf1	0.1556268158278046	0.2984576071511137	
Plcd1	0.8866501288110268	0.0016673687371631136	
Brd8	0.17059389480356918	0.05291995766627418	
Mcmbp	0.0628649929596977	0.1270368038702996	
Rbm19	0.17485155427446653	0.005505913044171225	
Tbc1d13	-0.045958848364922915	0.5109952504619155	
Wipi1	0.14917960330156163	0.10398293848588973	
Mcat	-0.06402110982423852	0.48215282540894194	
Tut1	0.45739260067314347	0.000007186934777700815	
Ppp1r8	-0.237256828722246	0.005365921480447847	
Tspan8	0.5249400234696565	0.437334674380958	
Hs2st1	-1.0819374788800395	7.921729455768524e-8	
Ttc4	-0.3543090399982669	0.00022744721855127423	
Cog6	-0.25053441102602814	0.00047000596435278985	
Mterfd1	-0.025215981925641204	0.6938084504074945	
Ptcd2	-0.09832657700283146	0.25293405599054625	
Tcf25	-0.6158008251506164	0.0003926539197771127	
Cdk8	0.20163942383707528	0.0017901227208167586	
Nop14	0.5803656306377369	0.0024869519652347028	
Thoc1	-0.1199023887034868	0.0709339364499192	
Dtx2	-0.03702687281073609	0.8434207277604735	
Vwa9	0.12743055626506822	0.026100902785464754	
Cluap1	-0.222760943538571	0.009824571245676	
Tmem66	0.7455034162998736	0.05153049958908961	
Ppp6r2	0.25975136516626046	0.010195828807490802	
Ccdc58	0.23130300956895208	0.010936329749853237	
Exoc1	-0.15026260957275822	0.09421556004176511	
Sh3glb2	-0.32045096052157573	0.0005523443576277221	
Irf2bp1	-0.22230757989434308	0.0728185459569946	
Qil1	-0.1315428522469401	0.4316382688289255	
Hexim1	-0.28861721336977825	0.039121107772009375	
Cd109	-0.9752082542075469	0.0000786482735404007	
Cadm4	-2.817563371896708	2.864530180948967e-8	
Nup85	0.14485888431494914	0.014825565050738313	
Rufy2	-0.5293146865332925	0.00003653009445040939	
Cdt1	-0.07416503084442276	0.21215957748155334	
Arhgef12	0.22927215654406247	0.00004049233719442939	
Slc30a5	0.38632728916125014	0.0075609436347212075	
Irak4	-0.30086311104770275	0.009126379260800142	
Clybl	0.8615909173680484	0.0014646759407374737	
Nup35	0.22289498115131035	0.00557761070659842	
Luzp1	-0.3019683781884137	0.0029978533101957107	
Pcolce2	-0.39072781183854643	0.15066805562306423	
Rbm12	-0.25572572949807115	0.023131382134854054	
Rttn	0.3006114642236153	0.00538753620724456	
Lrrc8c	-0.38408609451549125	0.02977564367966543	
Rhoq	-0.4845473931948716	0.007184480872306009	
Sh3kbp1	0.4035041380734643	0.000011483978660921554	
Snap47	-0.1771846802163433	0.0005927998361069378	
Prpsap2	0.06815754571102704	0.3653303024339829	
Smyd2	-0.33724172997638535	0.00180124676849822	
Apbb1ip	1.5774594241692357	0.0018765724542645387	
Tbc1d22a	-0.12474622880654083	0.06421827154827164	
Actr1b	-0.2376252341248812	0.03771543566350173	
Zmynd11	0.29994719280593085	0.0008622504574230742	
Oard1	-0.31325015124114963	0.002689582395615723	
Eps8l1	-0.004256397436609045	0.9769786946337807	
Usp15	-0.7504152775407789	0.0018267865107436919	
Wasf1	0.14836395790005266	0.013190741854808733	
Arl6ip5	-0.1935663558941153	0.4775529379484268	
Usp33	0.21789295833845754	0.011985604346874356	
Nol6	0.1268032063906889	0.00004356068077327215	
Vps39	0.08399683860882082	0.0019124942323643702	
Cadm1	1.3740432609277389	0.03402385353484525	
Cadm1	-0.7441991458568598	0.0022936733960388714	
Tmx1	0.5996760095357011	0.09396357465032118	
Aspscr1	0.032118225341947346	0.7603271132852493	
Banp	-0.11820357911108671	0.1100020831596721	
Exosc2	-0.20713626225316453	0.004585667530486134	
Cops8	0.008890672071366063	0.917157729975349	
Bbx	0.760890041862655	5.454900314689091e-7	
Nae1	-0.4175400422245139	0.00001916084033642042	
Mpdz	-0.639843573305774	0.0001268900165663892	
Camkk1	-0.9705984853993735	0.000008287191178479103	
Dhrsx	0.25211457642280816	0.38514859237187354	
Clptm1	0.18804790782866107	0.5274543820266944	
Eml3	-0.08110667952472929	0.3703987562124793	
Lrrc14	0.31200550926185733	0.001993922041602261	
Alas1	0.48557670540697767	0.011068011218418317	
Akr1c13	2.5847470607752645	0.0007362911729867514	
Dak	-0.2277867707908768	0.04362375438924958	
Ccdc9	0.23390622907128134	0.0013211347826268497	
Rpap2	0.5244010624073663	0.0024087252411512943	
Mic1	-0.2253115592621789	0.011744092173944875	
Wrap53	0.08618601240280802	0.18505286594318257	
Kctd5	-0.40009968747601293	0.032837298172339865	
Nrm	0.9586774806161773	0.030252026319633123	
Rbms2	-0.5133620318668299	0.00640023278413814	
Cox18	0.24002056369443794	0.09466574556875461	
Scrn2	0.07531237575060451	0.5261535243556988	
Ndc1	0.7284587662371325	0.07358427014424924	
Med25	0.06729527198893753	0.16166525622771727	
Med17	-0.08816142589619706	0.27050134495809475	
Kdm4c	-0.3504815652425324	0.00014565141007255095	
Gpn1	-0.17748810660238076	0.008748448195389103	
Mavs	0.3231255655529454	0.04465695812522682	
Cant1	-0.12023274850890169	0.10007171571249635	
Wdr74	0.1681607645240127	0.13042041331316204	
Rabepk	0.38295709719058	0.0003001333826641655	
Dhcr24	-0.46577601804335417	0.19143699868994576	
Rdh10	0.48965917477596904	0.1416505756391411	
Ubxn4	0.21690510265650081	0.2628720562724648	
Pex19	-0.6349379378155449	0.04444694528832699	
Klhl20	0.05423501554586315	0.5863155019552195	
Sco2	0.4413775016245603	0.0011094350266381316	
Zfyve21	0.046019611171412775	0.6243122634760878	
Lipt1	-0.39100963220584434	0.000006928277864005525	
Mul1	0.38172947327353224	0.07062623000187053	
Fgg	0.5070226897482618	0.276372023162995	
Ncln	0.5707827115142011	0.0617221271808356	
Cth	3.5424753816937655	0.000009312919798626233	
Tbcc	-0.1947165348958694	0.04826386741545235	
Ak6	-0.5054650441481582	0.0007042732557855687	
Nrbf2	-0.1457542976007261	0.010412190669474719	
Tmem242	0.023502637038451193	0.7476119749387545	
Abhd14b	0.5832551120938619	0.0001280645639679264	
Fam20b	-0.1675816451899486	0.0963329871513817	
Med9	-0.34138098451055554	0.001799667295525256	
Rnpep	0.021225983682577127	0.6968281077082507	
Acsf2	0.31699162449673085	0.05937539124904159	
Micu1	-0.15479914538781928	0.11399388366654861	
Kptn	0.23984512764421168	0.08241769622685376	
Utp6	0.43553590213571164	0.03793627661675399	
Sgsm3	-0.15583585192902696	0.14951689538316018	
Tmem97	0.46116639154562095	0.15079184203144028	
Gripap1	0.04735299295087743	0.4870354798243646	
Tmem143	-0.32395306926710155	0.04609306262542587	
Bles03	-0.006027678578176979	0.9550735987191812	
Pik3r4	0.5493802991330654	0.0000029867320270044782	
Abhd4	0.10749957513521792	0.5354169120634061	
Ttc8	0.3473315624392464	0.000009237579263998117	
Hip1	-0.25399284386090454	0.0017313313796117353	
Gtf2h3	0.09378430074494995	0.5307253933151261	
Lars2	0.6507463914912561	0.0014844667437773173	
Fyco1	0.5117132954838888	0.000009184988244972653	
Myh9	0.1722854986273038	0.06754282721113893	
Wash1	0.08239207982749411	0.24318325223242712	
Phip	0.4865229031965636	0.07066627201370398	
Uhrf1	0.21277347990044812	0.027765133720316342	
Dapk2	-0.013432463646286308	0.9278012795951791	
Parn	0.006698627466314839	0.9571359719046	
Ppcs	-0.5178574310888078	0.00003176878964197801	
Pafah2	-0.5044493415767501	0.0007344144187569025	
Fbxo21	-0.40463469488795284	0.0000023024085536185727	
Ubac1	-0.285768693489168	0.00022803503416899123	
Alg9	0.5904094651845546	0.039532892021622	
Hdlbp	-0.015316913164070993	0.6565982056692271	
Nit1	0.3063115086130791	0.007660156803433844	
Adpgk	1.0560124844279677	0.00033834765428255746	
Zgpat	-0.020237582188443178	0.842769069493539	
Psmd2	-0.3161637542670659	0.005692896197783661	
Hnrnpul1	0.11079937617014489	0.09795738841157203	
Atp1a1	0.3147601781348085	0.00013740274681706266	
Ccdc92	0.38695889856301025	0.04016894500783776	
	0.0023925227427981735	0.970039067819103	
Mical1	-0.19456696668586104	0.010041623803364548	
Ccar2	-0.16367850395875938	0.026344337126721504	
Cdipt	0.24877115864509772	0.4276136749039161	
Ptgr2	0.02288159814640467	0.8864259017675351	
Sirt2	0.20303212980917654	0.06595622551765662	
Dock6	1.0382871860388982	0.000003841511569086754	
Rprd1a	-0.3143246182732277	0.04949810949171528	
Cep57l1	0.22573054196436243	0.13690039430711845	
Stx18	0.3992280787899746	0.1582381657507556	
Mrpl50	0.17237857419018998	0.014681466395299015	
Gpsm2	0.0358600837667052	0.593223345246755	
Mitd1	0.06391606554209692	0.5515321864854918	
Ddx39a	0.13005431095408207	0.4198119934724138	
Ube2w	-0.3560814374434926	0.010180955024416547	
Tmem5	0.11573471718404407	0.21588144560996825	
Efcab7	-0.18764819913703604	0.0361259639472941	
Caap1	-0.18922692200073107	0.21598748552137342	
Zdhhc5	0.06731578483983514	0.4024775534070702	
Ttc39c	-0.18532553118069017	0.175033610451898	
Naa40	0.047082305883384835	0.5382082569593627	
Mtmr6	0.013415817561220558	0.8185252756787804	
Smg8	0.14810586097160552	0.18906272111712408	
Mios	0.4022690770524366	0.001971885335775147	
Mrps23	0.17485141135137822	0.16730646213590358	
Rcc1	-0.30388051554141976	0.02108958907738229	
Oxnad1	0.326474639132268	0.00010870446033725335	
Ankrd49	0.15009555652945059	0.2678403102023579	
Uba5	0.24111813354202566	0.0008942886974945022	
Paip1	-0.27431863810037554	0.0527374537853525	
Taf12	-0.164753822519519	0.05390026377344126	
Pdcd10	-0.033919076939921335	0.5061455819144803	
Cul7	0.1747872874046958	0.13334019516013082	
Thoc3	-0.14062241358901278	0.15498526470536036	
Fam114a2	-0.06208621592455854	0.519930989324143	
	0.103463418580716	0.48771795651584327	
